id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
203654807,c3738f15-0660-4d11-9cb4-4b28f1b201e9,2024/03/21 2:33 PM,2024-03-21,2024-03-21 18:33:00 UTC,Eastern Time (US & Canada),2857197,mumbled,RC,2024-03-23 22:12:54 UTC,2024-03-25 05:11:58 UTC,research,,https://www.inaturalist.org/observations/203654807,https://static.inaturalist.org/photos/359845326/medium.jpeg,,"",,3,0,false,,"Johnson City, TN, USA",36.3918398586,-82.3684745986,15,,,,15,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203672922,f3168023-fca2-4345-900d-4730400749c0,2024-03-23 15:09:27,2024-03-23,2024-03-23 20:09:27 UTC,Central Time (US & Canada),218014,conhawn,Conway Hawn,2024-03-24 00:44:10 UTC,2024-05-16 15:37:54 UTC,research,CC-BY,https://www.inaturalist.org/observations/203672922,https://inaturalist-open-data.s3.amazonaws.com/photos/359886988/medium.jpeg,,"",,3,0,false,2,"Sherrill Township, MO, USA",37.5319770747,-91.8353387341,720,,,,720,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203763110,632c0337-6a34-42fc-b99d-14d245eb895a,Sun Mar 24 2024 13:15:44 GMT -0400 (GMT-4),2024-03-24,2024-03-24 17:15:44 UTC,Eastern Time (US & Canada),4763615,steven_santana,Steven Santana,2024-03-24 17:16:19 UTC,2024-03-25 05:11:29 UTC,research,,https://www.inaturalist.org/observations/203763110,https://static.inaturalist.org/photos/360059440/medium.jpeg,,"",,3,0,false,333,Point Pleasant,38.8425292969,-82.1382980347,15,,,,15,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203766539,0a796da4-19ac-476a-aaa2-817368e5f609,2024-03-24 10:36:56-07:00,2024-03-24,2024-03-24 17:36:56 UTC,America/Vancouver,1307648,wildberrypicnic,,2024-03-24 17:40:18 UTC,2024-03-25 05:11:25 UTC,research,,https://www.inaturalist.org/observations/203766539,https://static.inaturalist.org/photos/360065239/medium.jpg,,"","",3,0,false,3,"88A Ave, Langley, BC, CA",49.1623461678,-122.6288909678,23,,,,23,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203769319,a3b98c1f-0f2e-46d6-8596-341c7aaa7637,2024-03-24 12:57:08-05:00,2024-03-24,2024-03-24 17:57:08 UTC,Central Time (US & Canada),6625264,sheastatenms,Shea Staten,2024-03-24 17:58:03 UTC,2024-03-26 01:42:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203769319,https://inaturalist-open-data.s3.amazonaws.com/photos/360069961/medium.jpg,,"",Multiple on clover.,3,0,false,3,"Spillway Rd, Sardis, MS, US",34.4207089916,-89.8109624787,9,,,,9,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203780475,407414df-4bbe-4342-9bc3-2d23a2dde590,2024-03-24 13:57:51,2024-03-24,2024-03-24 17:57:51 UTC,Eastern Time (US & Canada),53153,willkuhn,Will Kuhn,2024-03-24 19:13:07 UTC,2024-03-25 05:11:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/203780475,https://inaturalist-open-data.s3.amazonaws.com/photos/360092376/medium.jpeg,,"",,4,0,false,2,"KIMBERLIN HGT, TN 37920, USA",35.9568091,-83.8712119,,,,,,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203788047,f529925c-4f13-4019-bd24-42b401085c8f,2024-03-24 15:01:28-05:00,2024-03-24,2024-03-24 20:01:28 UTC,Central Time (US & Canada),6487086,patriciamw,,2024-03-24 20:03:17 UTC,2024-03-28 13:46:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203788047,https://inaturalist-open-data.s3.amazonaws.com/photos/360106144/medium.jpg,,"","",4,0,false,3,"DeSoto National Forest, Biloxi, MS, US",30.5461863248,-89.0091706161,3,,,,3,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203814510,75d53f78-078f-48c7-b6c6-8b42e4c3159b,2024-03-24 18:52:29-04:00,2024-03-24,2024-03-24 22:52:29 UTC,Eastern Time (US & Canada),6728424,siffrin,,2024-03-24 22:55:15 UTC,2024-03-25 05:22:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203814510,https://inaturalist-open-data.s3.amazonaws.com/photos/360156054/medium.jpg,,"","",2,0,false,3,"E Darby Rd, Taylors, SC, US",34.975375,-82.318925,3,,,,3,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203823214,8ecbbf7e-b3c7-46d7-a666-69ca4c79e260,2024/03/24,2024-03-24,,Eastern Time (US & Canada),7844104,lukefurmage,,2024-03-25 00:05:26 UTC,2024-04-01 01:21:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203823214,https://inaturalist-open-data.s3.amazonaws.com/photos/360170064/medium.jpeg,,"",,4,0,false,,"Alamance County, NC, USA",36.0620683396,-79.3626544556,7813,,,,7813,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203832796,27bd3cde-73a8-4267-a4a1-97130f77acc4,2024-03-24 13:53:05-04:00,2024-03-24,2024-03-24 17:53:05 UTC,Eastern Time (US & Canada),741872,paws1985,A. Sabol,2024-03-25 01:26:43 UTC,2024-04-01 01:20:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203832796,https://inaturalist-open-data.s3.amazonaws.com/photos/360191132/medium.jpg,,"","",3,0,false,3,"Florida, US",29.7487822602,-82.3877391314,11,,,,29458,obscured,open,true,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203906814,247885c7-d3c9-421c-9542-0b50f9add443,2024/03/25 11:38 AM,2024-03-25,2024-03-25 15:38:00 UTC,Eastern Time (US & Canada),5754938,dlgbio,David Goldstein,2024-03-25 16:59:04 UTC,2024-03-26 13:59:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/203906814,https://inaturalist-open-data.s3.amazonaws.com/photos/360333548/medium.jpeg,,"",,3,0,false,,"Montgomery County, OH, USA",39.6188033155,-84.1233996665,15,,,,15,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203926146,d52eff54-1b34-4e10-b1af-939444d8b73c,2024-03-25 15:38:31-04:00,2024-03-25,2024-03-25 19:38:31 UTC,Eastern Time (US & Canada),3233733,ellectrick,ellectrick,2024-03-25 19:38:41 UTC,2024-07-30 19:04:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203926146,https://inaturalist-open-data.s3.amazonaws.com/photos/360372168/medium.jpg,https://static.inaturalist.org/sounds/940478.m4a?1711395525,"",Very large; sound starts last 7s or so; 2nd photo is where he disappeared back under the grasses,2,0,false,3,"Bennett St, Brockville, ON, CA",44.5953700227,-75.6767682785,58,,,,58,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203927363,af71c2c1-a868-4326-af25-b77960eb4b05,2024/03/25 10:51 AM,2024-03-25,2024-03-25 14:51:00 UTC,Eastern Time (US & Canada),4891692,juli74,Juli deGrummond,2024-03-25 19:48:30 UTC,2024-04-26 20:03:41 UTC,research,,https://www.inaturalist.org/observations/203927363,https://static.inaturalist.org/photos/360371310/medium.jpeg,,"",,3,0,false,,"2920 Pearl Dr, Tallahassee, FL 32312, USA",30.4848555,-84.2832006,205,,,,205,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203933781,e35b013b-d7c9-4654-969c-79addc842474,2024/03/20 7:27 PM,2024-03-20,2024-03-20 23:27:00 UTC,Eastern Time (US & Canada),3666963,sammyisafuzzydog,,2024-03-25 20:41:01 UTC,2024-05-05 19:55:53 UTC,research,,https://www.inaturalist.org/observations/203933781,https://static.inaturalist.org/photos/360370586/medium.jpeg,,"",Nesting in bird house?,1,0,false,,"North Carolina, US",34.9022614488,-80.6728858681,10,,,,28762,obscured,open,true,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203970072,b19f6942-cd5a-4971-9709-07143d33c0bc,2024-03-25 21:38:08-04:00,2024-03-25,2024-03-26 01:38:08 UTC,Eastern Time (US & Canada),7770372,saisenman,Steffani Aisenman,2024-03-26 01:42:52 UTC,2024-09-12 01:53:13 UTC,research,,https://www.inaturalist.org/observations/203970072,https://static.inaturalist.org/photos/360457561/medium.jpg,,"","",1,0,false,3,United States,41.0936357541,-74.022113554,8,,,,27847,obscured,open,true,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
203978978,b223b8cc-b6a8-4095-9cc0-5e97c02060e2,2024/03/25 2:19 PM,2024-03-25,2024-03-25 18:19:00 UTC,Eastern Time (US & Canada),1515879,judygva,Judy Gallagher,2024-03-26 03:24:08 UTC,2024-03-26 22:00:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/203978978,https://inaturalist-open-data.s3.amazonaws.com/photos/360474747/medium.jpg,,"","",3,0,false,,"15520 Blackburn Rd, Woodbridge, VA 22191, USA",38.615679,-77.2781844,195,,,,195,,open,false,,,Two-spotted Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204013908,441a877c-2da7-41af-a063-bab66375e8c2,2024-03-25 13:39:30-04:00,2024-03-25,2024-03-25 17:39:30 UTC,Eastern Time (US & Canada),110610,josieklmiller,Josie Miller,2024-03-26 13:22:14 UTC,2024-03-27 23:37:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204013908,https://inaturalist-open-data.s3.amazonaws.com/photos/360540649/medium.jpg,,"","",2,0,false,3,"Elk Lick Falls Rd, Lexington, KY, US",37.8988883333,-84.3620383333,3,,,,3,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204015049,ee78161b-56f6-4194-9647-ae81bc314288,2024/03/25 1:44 PM,2024-03-25,2024-03-25 17:44:00 UTC,Eastern Time (US & Canada),5544681,andre-knocklein,Andre Knocklein,2024-03-26 13:38:19 UTC,2024-05-16 20:38:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/204015049,https://inaturalist-open-data.s3.amazonaws.com/photos/360539916/medium.jpeg,,"",,2,0,false,,"Albemarle County, VA, USA",38.0912998463,-78.493802447,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204016774,4157e0e0-119d-4c89-a28d-12056328a218,2024-03-26,2024-03-26,,Eastern Time (US & Canada),7439822,mitchmicrobist,Mitch Wasserman,2024-03-26 14:00:08 UTC,2024-10-07 21:19:33 UTC,research,,https://www.inaturalist.org/observations/204016774,https://static.inaturalist.org/photos/360546789/medium.jpeg,,"",,3,0,false,2,"Springfield, NJ 07081, USA",40.6998594621,-74.3294201419,3384,,,,3384,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204021766,6c3e1d67-e76c-43c4-8510-dcadbfeb1fd6,2024-03-26 10:46:09-04:00,2024-03-26,2024-03-26 14:46:09 UTC,Eastern Time (US & Canada),7794966,isaac_park,,2024-03-26 14:50:09 UTC,2024-04-01 01:16:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204021766,https://inaturalist-open-data.s3.amazonaws.com/photos/360556225/medium.jpg,,"","",3,0,false,3,"SR-46, Statesboro, GA, US",32.3386375806,-81.8258744843,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204021829,07110c99-6a2e-4f52-bb2b-140d4cfe9b82,2024-03-26 09:51:57,2024-03-26,2024-03-26 13:51:57 UTC,Eastern Time (US & Canada),210221,pawelp,Paweł Pieluszyński,2024-03-26 14:50:49 UTC,2024-04-01 01:16:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204021829,https://inaturalist-open-data.s3.amazonaws.com/photos/360556329/medium.jpeg,,"",,2,0,false,2,"Brooklyn Heights, Brooklyn, NY, USA",40.7008978583,-73.9965288083,,,,,,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204027541,1638a30c-7630-416d-a75b-8239aee428fc,2024-03-26 11:25:24,2024-03-26,2024-03-26 15:25:24 UTC,Eastern Time (US & Canada),4744664,misopossum,"",2024-03-26 15:47:58 UTC,2024-04-01 01:16:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204027541,https://inaturalist-open-data.s3.amazonaws.com/photos/360567221/medium.jpeg,,"",,3,0,false,2,"North Carolina, US",35.8729670448,-78.8979141225,,,,,28620,obscured,open,true,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204035910,1e2dfc4c-b8d2-43bc-ba9e-c265a324ff96,2024-03-26 11:40:58-04:00,2024-03-26,2024-03-26 15:40:58 UTC,Eastern Time (US & Canada),735976,petermmartin,Peter M Martin,2024-03-26 16:59:32 UTC,2024-03-27 19:55:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204035910,https://inaturalist-open-data.s3.amazonaws.com/photos/360583182/medium.jpg,,"","",2,0,false,3,"The Maryland Zoo, Baltimore, MD, US",39.3253633333,-76.6463866667,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204038345,08b4c428-4073-4901-ac22-4cca507caca1,2024-03-26 13:16:41,2024-03-26,2024-03-26 17:16:41 UTC,Eastern Time (US & Canada),7154648,faguscarolinensis,"",2024-03-26 17:17:47 UTC,2024-04-01 01:16:12 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/204038345,https://inaturalist-open-data.s3.amazonaws.com/photos/360586795/medium.jpeg,,"",,2,0,false,2,"North Carolina, US",35.948308262,-78.9722904984,8,,,,28620,obscured,open,true,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204046524,587c4722-ecb7-4b68-8601-5002464a1439,2024-03-26 14:28:38-04:00,2024-03-26,2024-03-26 18:28:38 UTC,Eastern Time (US & Canada),4882943,one_with_shine,,2024-03-26 18:31:38 UTC,2024-04-01 01:15:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204046524,https://inaturalist-open-data.s3.amazonaws.com/photos/360602053/medium.jpg,,"","",2,0,false,3,"Diamond Dr, Raleigh, NC, US",35.7183631062,-78.5493068,4184,,,,4184,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204051122,3c14e95e-25bd-4825-8e76-3b9068cb68f9,2024-03-26 13:54:44-04:00,2024-03-26,2024-03-26 17:54:44 UTC,Eastern Time (US & Canada),6636493,v-i-r-g-i-l,,2024-03-26 19:09:30 UTC,2024-03-27 19:55:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204051122,https://inaturalist-open-data.s3.amazonaws.com/photos/360610863/medium.jpg,,"","",3,0,false,3,"Massie Branch Ln, Charlottesville, VA, US",37.9640761963,-78.4585611826,357,,,,357,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204053454,9360941a-6fb3-4ccf-b919-a8087bb48eec,2024-03-25 6:56:38,2024-03-25,2024-03-25 10:56:38 UTC,Eastern Time (US & Canada),7340659,saurona_aurigera,Tirzah Schanding,2024-03-26 19:30:27 UTC,2024-04-01 00:52:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204053454,https://inaturalist-open-data.s3.amazonaws.com/photos/360615131/medium.jpeg,,"","",2,0,false,2,"Clark County, US-KY, US",37.966711,-84.294757,616,,,,616,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204061597,015a6a13-b52a-4596-829e-cc9bc7dfad24,2024-03-26 16:50:27-04:00,2024-03-26,2024-03-26 20:50:27 UTC,Eastern Time (US & Canada),7727780,j_molina,Joshua Molina,2024-03-26 20:50:35 UTC,2024-04-01 01:15:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204061597,https://inaturalist-open-data.s3.amazonaws.com/photos/360632167/medium.jpg,,"","",4,0,false,3,"UNC Greensboro, Greensboro, NC, US",36.0708620959,-79.8083913857,38,,,,38,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204061671,d770119a-476b-487d-a8c8-407cd50bf2a5,2024-03-26 16:50:35-04:00,2024-03-26,2024-03-26 20:50:35 UTC,Eastern Time (US & Canada),7715268,rchargrove,Ryan Hargrove,2024-03-26 20:51:30 UTC,2024-04-01 01:15:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204061671,https://inaturalist-open-data.s3.amazonaws.com/photos/360632310/medium.jpg,,"","",4,0,false,3,"UNC Greensboro, Greensboro, NC, US",36.0696651125,-79.8070238653,23,,,,23,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204071317,ce39bf2e-61ff-462e-bd4f-65303c4669f5,2024/03/26 5:21 PM,2024-03-26,2024-03-26 21:21:00 UTC,Eastern Time (US & Canada),7715703,alexisdodd1,Alexis Dodd,2024-03-26 22:13:18 UTC,2024-04-01 01:15:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204071317,https://inaturalist-open-data.s3.amazonaws.com/photos/360650261/medium.jpg,,"",,2,0,false,,"1400 Spring Garden St, Greensboro, NC 27412, USA",36.0689296,-79.8101976,698,,,,698,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204079230,4c337299-c34c-434d-b44c-f880705835fc,2024-03-26 19:20:29-04:00,2024-03-26,2024-03-26 23:20:29 UTC,Eastern Time (US & Canada),3701063,bookersg,Booker,2024-03-26 23:22:52 UTC,2024-03-27 19:55:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204079230,https://inaturalist-open-data.s3.amazonaws.com/photos/360682284/medium.jpg,,"","",2,0,false,3,"Kinloch Ln, The Plains, VA, US",38.8675416667,-77.7462216667,8,,,,8,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204081043,cb944fe0-ae24-4410-a853-4905e5c4211b,2024-03-26 15:14:28,2024-03-26,2024-03-26 19:14:28 UTC,Eastern Time (US & Canada),5882716,markhusted,"",2024-03-26 23:39:35 UTC,2024-04-13 23:03:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204081043,https://inaturalist-open-data.s3.amazonaws.com/photos/360670426/medium.jpeg,,"",,2,0,false,2,"Macon, GA 31217, USA",32.9429074997,-83.4196179997,,,,,,,open,false,gps,gps,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204095586,e7098c01-e509-42e5-8901-d588a19c99f5,2024-03-26 21:50:18-04:00,2024-03-26,2024-03-27 01:50:18 UTC,Eastern Time (US & Canada),7715753,mcampbell00,,2024-03-27 01:59:08 UTC,2024-03-31 18:15:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204095586,https://inaturalist-open-data.s3.amazonaws.com/photos/360698751/medium.jpg,,"","",3,0,false,3,"UNC Greensboro, Greensboro, NC, US",36.0684196342,-79.8088364795,57,,,,57,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204132001,dc792207-a3c2-4795-bc9e-d46ce8fea687,2024-03-25 12:40:33-04:00,2024-03-25,2024-03-25 16:40:33 UTC,Eastern Time (US & Canada),919422,p_incanum,"",2024-03-27 12:05:51 UTC,2024-03-27 19:51:37 UTC,research,,https://www.inaturalist.org/observations/204132001,https://static.inaturalist.org/photos/360770391/medium.jpg,,"","",3,0,false,3,"Scioto County, US-OH, US",38.8438046403,-83.2071220224,20,,,,20,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204133093,9e9359f2-c8e8-4b03-9bce-2f2b9fd5b5b0,2024-03-27 08:18:06-04:00,2024-03-27,2024-03-27 12:18:06 UTC,Eastern Time (US & Canada),1779497,mkinaturalist,"",2024-03-27 12:19:28 UTC,2024-03-28 06:31:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204133093,https://inaturalist-open-data.s3.amazonaws.com/photos/360772478/medium.jpg,,"","",2,0,false,3,"Alachua County, US-FL, US",29.6643311531,-82.3979513627,8,,,,8,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204181596,cd2cef18-954b-4b6b-bdca-80b215317288,2024-03-27 14:17:56-04:00,2024-03-27,2024-03-27 18:17:56 UTC,Eastern Time (US & Canada),1477768,kyleprice1,Kyle Price,2024-03-27 19:45:40 UTC,2024-06-30 05:21:44 UTC,research,,https://www.inaturalist.org/observations/204181596,https://inaturalist-open-data.s3.amazonaws.com/photos/360861084/medium.jpg,,"","",2,0,false,3,"Sam Cavins Rd, West Union, WV, US",39.2982716667,-80.8203716667,10,,,,10,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204183107,2deab95e-c217-4386-b3df-822186d84cae,2024-03-27 15:57:47-04:00,2024-03-27,2024-03-27 19:57:47 UTC,Eastern Time (US & Canada),7807200,gac00020,,2024-03-27 19:58:48 UTC,2024-05-29 08:54:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204183107,https://inaturalist-open-data.s3.amazonaws.com/photos/360871192/medium.jpg,,"","",4,0,false,3,"University Ave, Morgantown, WV, US",39.6308322776,-79.9574477556,5,,,,5,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204192597,5d769560-b371-43ab-98eb-5b423fc7e261,2024-03-27 10:41:37-04:00,2024-03-27,2024-03-27 14:41:37 UTC,Eastern Time (US & Canada),7910879,christi_armstrong,Christi Armstrong,2024-03-27 21:22:15 UTC,2024-03-29 02:57:46 UTC,research,,https://www.inaturalist.org/observations/204192597,https://static.inaturalist.org/photos/360882221/medium.jpg,,"","",3,0,false,3,"George Dotson Cementry Rd, Phelps, KY, US",37.5023616667,-82.1816716667,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204193172,4a159d14-f167-4464-90ea-499b71eb8f79,2024-03-27 16:27:15-05:00,2024-03-27,2024-03-27 21:27:15 UTC,Central Time (US & Canada),7909894,sarah87202,Sarah Gaura,2024-03-27 21:28:14 UTC,2024-11-04 11:22:24 UTC,research,,https://www.inaturalist.org/observations/204193172,https://static.inaturalist.org/photos/360883541/medium.jpg,,"","",3,0,false,3,"Benton, LA, US",32.7053216667,-93.5169033333,3,,,,3,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204197941,10334dcf-8bf6-430d-9454-d6cc29a60cc5,2024-03-27 15:34:57-06:00,2024-03-27,2024-03-27 21:34:57 UTC,Central Time (US & Canada),3242626,drnancyjackson,,2024-03-27 22:19:47 UTC,2024-05-27 05:53:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204197941,https://inaturalist-open-data.s3.amazonaws.com/photos/360893671/medium.jpg,,"","",2,0,false,3,"Crow Crossing Rd, Eupora, MS, US",33.4869133351,-89.2718966667,500,,,,500,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204204406,75567164-bcba-4144-9c5c-0bc7cf0f28c5,2024-03-27 16:27:19-05:00,2024-03-27,2024-03-27 21:27:19 UTC,Central Time (US & Canada),7759659,taylorkirk,,2024-03-27 23:21:19 UTC,2024-05-27 05:55:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204204406,https://inaturalist-open-data.s3.amazonaws.com/photos/360907614/medium.jpg,,"","",2,0,false,3,"Benton, LA, US",32.704905,-93.5167166667,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204276917,59448554-edd8-4c0b-a650-2812ac405426,2024-03-15 10:31:53-04:00,2024-03-15,2024-03-15 14:31:53 UTC,Eastern Time (US & Canada),7913786,bluewyrm,,2024-03-28 15:56:12 UTC,2024-03-28 21:53:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204276917,https://inaturalist-open-data.s3.amazonaws.com/photos/361048824/medium.jpg,,"","",2,0,false,3,"Maryland, US",39.3959302313,-76.6887399939,35,,,,28121,obscured,open,true,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204277567,426f6ca8-1075-4531-b7a4-2fa1e40e5c15,2024-03-28 12:02:23-04:00,2024-03-28,2024-03-28 16:02:23 UTC,Eastern Time (US & Canada),3381572,ianjm,,2024-03-28 16:02:26 UTC,2024-04-26 20:03:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204277567,https://inaturalist-open-data.s3.amazonaws.com/photos/361056209/medium.jpg,,"","",3,0,false,3,"Hersham Ct, Jacksonville, FL, US",30.3060166667,-81.817055,4,,,,4,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204295275,86041f37-85ea-4819-a519-6db447ce3395,2024/03/28 2:03 PM,2024-03-28,2024-03-28 18:03:00 UTC,Eastern Time (US & Canada),282559,mellok,Mel Kelley,2024-03-28 18:37:54 UTC,2024-06-10 14:17:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204295275,https://inaturalist-open-data.s3.amazonaws.com/photos/361081718/medium.jpeg,,"","",2,0,false,,"Washington County, TN, USA",36.4140474844,-82.4921866571,13,,,,13,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204295285,244bfca5-e090-4504-b976-5a2d654756cd,2024-03-28 13:37:40-05:00,2024-03-28,2024-03-28 18:37:40 UTC,Central Time (US & Canada),7873237,b_scott,,2024-03-28 18:37:58 UTC,2024-03-28 21:50:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204295285,https://inaturalist-open-data.s3.amazonaws.com/photos/361081938/medium.jpg,,"","",2,0,false,3,"Jackson, TN, US",35.601786128,-88.937350966,9,,,,9,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
204302777,93c47901-96d7-434d-98ae-3f3b6a9130b2,2024-03-28 15:33:15-04:00,2024-03-28,2024-03-28 19:33:15 UTC,Eastern Time (US & Canada),6389923,damien6868,,2024-03-28 19:39:31 UTC,2024-04-13 20:30:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/204302777,https://inaturalist-open-data.s3.amazonaws.com/photos/361096062/medium.jpg,,"","",3,0,false,3,"Geneva, FL, US",28.7034535606,-81.1224536303,6,,,,6,,open,false,,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970
